FID,Month,Year,Used,ConBog,MarshGrass,Mixedwood,Opendec,BTrail_D,Edge_D,Road_D,Stream_D,Trail_D,Water_D,Ruggedness,E_Density
4454,0,2016,0,0,0.134228,0,0,7.0656099,4.1108699,9.1780005,6.87572,7.3245602,4.6928701,3,0
4455,0,2016,0,0,0.120805,0,0,6.9719701,4.5629802,9.2347603,7.2955699,6.9113998,4.9064898,1,0
4456,0,2016,0,0,0.120805,0,0,6.7446799,4.7957902,9.2888203,7.1167698,6.4864802,0,0,0
4457,0,2016,0,0,0.0872483,0,0,6.8606,4.1108699,9.3403797,6.6955199,6.6308999,0,0,0
4458,0,2016,0,0.033557,0.107383,0.174497,0,7.2046399,3.43399,9.38657,6.5611901,7.0899701,3.43399,0,0
4459,0,2016,0,0,0.644295,0.0201342,0,7.3880501,3.43399,9.4131804,6.9268098,7.45156,5.1985002,0,0
4460,0,2016,0,0.456376,0.449664,0.0268456,0,6.9354,0,9.4353905,7.2765498,7.58744,5.8957601,1,0
4461,0,2016,0,0.530201,0.469799,0,0,6.08178,3.77107,9.4475203,6.9699798,7.6490502,6.0722799,1,0
4462,0,2016,0,0.0268456,0.778524,0.0536913,0,4.2207098,3.77107,9.4615498,6.2483101,7.60639,3.43399,0,0
4463,0,2016,0,0.174497,0.825503,0,0,5.8021202,4.2207098,9.4773102,3.43399,7.6103802,5.7071099,1,0
4464,0,2016,0,0.0067114,0,0.932886,0,6.4288602,5.4357901,9.4946299,5.7361498,7.6753302,6.6149702,1,0
4465,0,2016,0,0,0,1,0,7.0417299,5.8062201,9.51334,6.2415199,7.78931,6.36904,1,0
4466,0,2016,0,0.261745,0.0402685,0.697987,0,7.4449902,4.6928701,9.5332603,6.3145299,7.9309101,6.75701,1,0
4467,0,2016,0,0.100671,0.530201,0.369128,0,7.73873,3.43399,9.5194597,4.45263,8.0759096,6.3998399,0,
4468,0,2016,0,0.0939597,0.543624,0.342282,0,7.96773,4.51086,9.4877195,4.2207098,8.2056904,3.43399,0,
4469,0,2016,0,0.342282,0.107383,0.550336,0,8.15485,0,9.4560404,0,8.3258801,6.3473902,0,
4470,0,2016,0,0.228188,0.590604,0.174497,0,8.31285,3.77107,9.4245596,5.0172801,8.4379702,5.3094902,1,
4471,0,2016,0,0.0134228,0.442953,0.47651,0.0671141,8.4495001,0,9.3934803,4.51086,8.4932699,5.8301501,0,
4472,0,2016,0,0.0738255,0.536913,0.234899,0.0805369,8.5698299,3.43399,9.3629904,0,8.4759903,5.0367599,1,
4473,0,2016,0,0.0268456,0.395973,0.0536913,0,8.6039104,4.82586,9.3333397,5.71207,8.4703102,0,0,
4474,0,2016,0,0.718121,0,0.281879,0,8.6384096,5.6490402,9.3048096,4.51086,8.4781599,6.29954,1,
4475,0,2016,0,0.0067114,0,0.993289,0,8.6811705,5.6490402,9.27771,4.5629802,8.5009899,6.36904,1,
4476,0,2016,0,0,0.610738,0.348993,0,8.7300596,4.1108699,9.2523804,0,8.5368605,3.43399,2,
4477,0,2016,0,0.120805,0,0.879195,0,8.7077198,5.3094902,9.2291803,4.7957902,8.5831203,6.1114702,1,
4478,0,2016,0,0.0067114,0,0.993289,0,8.6937504,5.7853599,9.2084703,5.7266598,8.5794601,6.1310301,3,
4479,0,2016,0,0.14094,0.395973,0.42953,0,8.6896496,3.43399,9.19063,4.2207098,8.4696999,4.6928701,1,
4480,0,2016,0,0.134228,0,0.865772,0,8.6471901,5.3619099,9.1759996,5.3619099,8.34828,6.5419002,4,
4481,0,2016,0,0,0.0067114,0.993289,0,8.5473499,5.2508898,9.1648798,5.9191098,8.2035103,7.1642499,1,
4482,0,2016,0,0.0738255,0,0.926175,0,8.4395704,5.35186,9.1575403,4.1108699,8.03512,7.5453601,1,
4483,0,2016,0,0.167785,0,0.832215,0,8.3236504,5.8603802,9.1529303,4.1108699,7.8360801,7.6047101,2,
4484,0,2017,0,0,0.0134228,0.147651,0,7.3074498,4.6928701,7.1410699,6.9554501,6.6214099,5.4847999,2,0
4485,0,2017,0,0.0268456,0.0604027,0.778524,0,7.00529,4.82586,7.4503398,6.6955199,6.7648702,5.5149899,6,0
4486,0,2017,0,0,0.120805,0.107383,0,6.8699198,3.43399,7.5625501,5.8183298,6.7945499,4.2207098,7,0
4487,0,2017,0,0,0.0134228,0,0.0067114,7.05196,5.2121201,7.6263599,6.23809,6.75701,0,0,0
4488,0,2017,0,0,0.0939597,0,0,7.0937099,4.5629802,7.7540398,6.1640301,6.9671898,4.9064898,0,0
4489,0,2017,0,0,0.469799,0.0134228,0,7.1738701,4.1108699,7.9070201,6.69206,6.9354,5.9059,1,0
4490,0,2017,0,0,0,0,0,7.2556601,5.1399398,7.95543,6.55302,7.1200199,5.7071099,2,0
4491,0,2017,0,0,0.422819,0,0,7.4533701,3.43399,7.9282799,6.4484401,7.1698799,4.51086,1,0
4492,0,2017,0,0,0.0738255,0,0,7.6784201,4.1108699,7.8011398,6.4864802,7.1182499,5.4357901,3,0
4493,0,2017,0,0.127517,0.66443,0.033557,0,7.85923,4.5629802,7.7086201,5.0172801,6.9770899,5.3814301,0,0
4494,0,2017,0,0,0.241611,0.033557,0,7.65271,0,7.67871,0,6.98948,5.8923302,5,2.0833299
4495,0,2017,0,0,0.161074,0.0067114,0.14094,7.4380202,3.43399,7.72294,5.6261301,7.1104999,4.7957902,2,0
4496,0,2017,0,0,0.375839,0,0,7.2481899,0,7.8246999,6.3846798,7.1083999,4.1108699,0,4.1666698
4497,0,2017,0,0,0.0536913,0,0,6.85463,3.43399,7.9555898,6.3985901,6.53053,3.77107,5,0
4498,0,2017,0,0,0.214765,0.0536913,0,5.9319801,4.51086,8.0127096,0,5.2631798,5.2121201,2,0
4499,0,2017,0,0,0.167785,0,0.818792,5.4357901,3.77107,8.0107298,4.2207098,5.6919298,6.6051698,2,0
4500,0,2017,0,0,0.261745,0.0134228,0,5.0172801,4.45263,8.0459499,5.1985002,6.69206,7.1728101,5,0
4501,0,2017,0,0,0,0,0,6.1640301,6.0650301,8.0562,5.9414201,7.1840801,7.5443602,3,0
4502,0,2017,0,0.0469799,0,0.214765,0,5.6261301,6.3596802,8.0809298,6.3473902,7.03966,7.3443198,2,0
4503,0,2017,0,0,0,0.0268456,0,3.43399,6.1835999,8.1257,6.3473902,6.2934198,6.90237,1,0
4504,0,2017,0,0.0469799,0.174497,0.14094,0,4.9064898,3.43399,8.1809196,0,4.1108699,6.3130498,2,0
4505,0,2017,0,0,0.161074,0,0,6.4416099,4.1108699,8.2506104,6.1310301,5.9191098,6.1202598,1,0
4506,0,2017,0,0,0.0067114,0,0,6.7151098,5.1700802,8.3330297,5.8378801,6.6092801,6.1202598,2,0
4507,0,2017,0,0,0.208054,0,0,6.9871802,3.43399,8.4215202,4.2207098,6.8800201,5.3814301,4,0
4508,0,2017,0,0,0.510067,0,0,7.3102798,3.43399,8.5114603,5.0172801,6.9337001,5.5570998,2,0
4509,0,2017,0,0.033557,0.107383,0.174497,0,7.2046399,3.43399,9.38657,6.5611901,7.0899701,3.43399,0,0
4510,0,2017,0,0,0.644295,0.0201342,0,7.3880501,3.43399,9.4131804,6.9268098,7.45156,5.1985002,0,0
4511,0,2017,0,0.456376,0.449664,0.0268456,0,6.9354,0,9.4353905,7.2765498,7.58744,5.8957601,1,0
4512,0,2017,0,0.530201,0.469799,0,0,6.08178,3.77107,9.4475203,6.9699798,7.6490502,6.0722799,1,0
4513,0,2017,0,0.0268456,0.778524,0.0536913,0,4.2207098,3.77107,9.4615498,6.2483101,7.60639,3.43399,0,0
4514,0,2017,0,0.174497,0.825503,0,0,5.8021202,4.2207098,9.4773102,3.43399,7.6103802,5.7071099,1,0
4515,0,2017,0,0.0067114,0,0.932886,0,6.4288602,5.4357901,9.4946299,5.7361498,7.6753302,6.6149702,1,0
4516,0,2017,0,0,0,1,0,7.0417299,5.8062201,9.51334,6.2415199,7.78931,6.36904,1,0
4517,0,2017,0,0.261745,0.0402685,0.697987,0,7.4449902,4.6928701,9.5332603,6.3145299,7.9309101,6.75701,1,0
4518,0,2017,0,0.100671,0.530201,0.369128,0,7.73873,3.43399,9.5194597,4.45263,8.0759096,6.3998399,0,
4519,0,2017,0,0.0939597,0.543624,0.342282,0,7.96773,4.51086,9.4877195,4.2207098,8.2056904,3.43399,0,
4520,0,2017,0,0.342282,0.107383,0.550336,0,8.15485,0,9.4560404,0,8.3258801,6.3473902,0,
4521,0,2017,0,0.228188,0.590604,0.174497,0,8.31285,3.77107,9.4245596,5.0172801,8.4379702,5.3094902,1,
4522,0,2017,0,0.0134228,0.442953,0.47651,0.0671141,8.4495001,0,9.3934803,4.51086,8.4932699,5.8301501,0,
4585,0,2016,0,0.0268456,0,0.409396,0.214765,4.1108699,5.6082301,7.7899299,5.7266598,6.4416099,6.8987098,20,0
4586,0,2016,0,0,0,0.0134228,0,6.2761798,6.3460002,7.83248,5.9537301,7.0162902,7.32515,2,0
4587,0,2016,0,0.0067114,0,0.147651,0,6.8057199,6.7642698,7.8453498,4.7957902,7.3945498,7.4200802,11,2.0833299
4588,0,2016,0,0,0,0.161074,0,6.5683498,5.6261301,7.8825798,4.45263,7.1307998,7.2343302,8,0
4589,0,2016,0,0,0,0.0134228,0,6.4096999,5.7266598,7.94064,6.42768,6.6117301,6.7790499,2,0
4590,0,2016,0,0,0.355705,0.0067114,0,6.0426302,3.43399,8.0131598,5.6021199,5.6919298,5.6919298,2,0
4591,0,2016,0,0,0.42953,0,0,6.5976801,3.43399,8.10814,4.1108699,4.2207098,4.6928701,2,0
4592,0,2016,0,0.033557,0.0469799,0,0,7.1486402,3.43399,8.2150097,6.4937501,5.9319801,4.51086,0,0
4593,0,2016,0,0,0,0,0,7.3765502,5.3094902,8.3246298,6.1136799,5.9687099,5.8603802,2,0
4594,0,2016,0,0,0.362416,0,0,7.56109,3.77107,8.4318705,3.43399,6.2005801,6.1835999,2,0
4595,0,2016,0,0,0.201342,0.0067114,0,7.7581701,4.51086,8.5342398,6.2363701,6.7345901,5.7071099,1,0
4596,0,2016,0,0.167785,0,0.0805369,0,7.6602702,5.4357901,8.6307802,6.5521002,6.8766799,6.1640301,1,0
4597,0,2016,0,0.0067114,0.255034,0.369128,0,7.3334799,4.1108699,8.7213297,6.9078002,7.1059799,3.43399,0,0
4598,0,2016,0,0,0.154362,0.0134228,0,6.8561301,4.2207098,8.8061104,7.2601299,7.1497502,5.2631798,2,0
4599,0,2016,0,0,0.100671,0.214765,0,6.0527101,4.2207098,8.88552,6.9891,7.1396599,5.4357901,2,0
4600,0,2016,0,0.0604027,0,0.315436,0,3.77107,6.0001602,8.9600096,6.42414,7.1698799,6.2632599,2,0
4601,0,2016,0,0.033557,0.0067114,0.161074,0,4.7957902,5.3094902,9.0300102,4.7957902,7.21351,6.21521,4,0
4602,0,2016,0,0.100671,0.100671,0.348993,0,6.2363701,4.45263,9.0959501,6.1114702,7.4058199,5.7680202,4,2.0833299
4603,0,2016,0,0.0738255,0.0872483,0.261745,0,6.3473902,3.43399,9.1582203,6.9575,7.2108202,4.51086,10,0
4604,0,2016,0,0,0,0.194631,0,6.3130498,3.43399,9.2171402,6.9345498,6.62854,0,6,0
4605,0,2016,0,0,0.0134228,0.147651,0,5.5959301,3.43399,9.2730303,6.4998999,5.1700802,0,0,0
4606,0,2016,0,0,0,0,0,6.2363701,5.3619099,9.3151398,6.0650301,6.0451698,0,0,0
4607,0,2016,0,0.100671,0.449664,0.154362,0,6.9829402,3.77107,9.3429604,5.1399398,6.77672,4.45263,4,0
4608,0,2016,0,0.0939597,0.14094,0.167785,0,7.31389,4.51086,9.3719301,6.3985901,7.0915298,5.3814301,3,0
4609,0,2016,0,0.234899,0,0.456376,0,6.8035102,6.0426302,9.3877401,7.0173802,7.2784801,6.3846798,7,0
4610,0,2016,0,0.402685,0.0268456,0.214765,0.0134228,5.7071099,5.0367599,9.4010696,7.20364,7.3352098,6.35289,6,0
4611,0,2016,0,0.0201342,0,0.57047,0,5.4925199,5.71207,9.41644,6.76964,7.2520499,6.1136799,2,0
4612,0,2016,0,0.0402685,0.0201342,0.939597,0,6.6955199,5.0910201,9.4336596,6.0138202,7.2601299,6.5566702,3,0
4613,0,2016,0,0.134228,0.214765,0.651007,0,6.9921498,3.43399,9.4525299,3.43399,7.37637,6.1114702,2,0
4614,0,2016,0,0,0.536913,0.449664,0,7.29036,3.77107,9.4728498,4.9064898,7.5675101,4.82586,0,0
4615,0,2016,0,0.268456,0,0.724832,0,7.5760999,5.3814301,9.4944201,5.5503201,7.77139,5.6919298,2,0
4616,0,2016,0,0.0738255,0.0067114,0.899329,0,7.8175998,5.1985002,9.5170603,5.6261301,7.9433699,6.3305202,1,
4617,0,2016,0,0.100671,0.0067114,0.892617,0,8.0190401,5.1700802,9.5202398,4.45263,8.0985403,6.3473902,1,
4618,0,2016,0,0.0536913,0.0201342,0.926175,0,8.1906996,5.1700802,9.4906101,5.3909101,8.2409096,6.69345,1,
4619,0,2016,0,0.0201342,0.375839,0.604027,0,8.3392401,3.43399,9.4612999,4.7957902,8.3573599,5.7500601,0,
4620,0,2016,0,0.187919,0.201342,0.610738,0,8.4465199,4.45263,9.4324799,5.0910201,8.3628101,5.5149899,1,
4621,0,2016,0,0.181208,0.342282,0.328859,0.147651,8.4620399,3.43399,9.4043398,5.7361498,8.3433304,5.9476099,0,
4622,0,2016,0,0.0671141,0.302013,0.0872483,0.530201,8.4924498,3.43399,9.3771095,0,8.3359098,4.2207098,1,
4623,0,2016,0,0.52349,0.0671141,0.409396,0,8.5352201,5.0172801,9.3510399,5.0172801,8.3461504,6.4518099,1,
4624,0,2016,0,0.0268456,0.127517,0.845638,0,8.5872898,4.1108699,9.3263903,5.4608898,8.37568,6.5892301,1,
4625,0,2016,0,0,0.0872483,0.912752,0,8.6457005,4.7957902,9.3034697,5.7680202,8.42132,6.1114702,1,
4626,0,2016,0,0.033557,0,0.966443,0,8.7079401,6.0650301,9.2825603,4.7957902,8.47822,6.35289,2,
4627,0,2016,0,0.0469799,0.328859,0.42953,0,8.7720003,4.1108699,9.2639904,4.45263,8.5424204,3.43399,2,
4628,0,2016,0,0.483221,0.355705,0.161074,0,8.7072802,3.77107,9.2480602,4.45263,8.5139103,6.19311,1,
4629,0,2016,0,0.134228,0,0.865772,0,8.6079302,6.0029202,9.23067,6.2363701,8.39499,6.8625798,3,
4630,0,2016,0,0,0.0134228,0.986577,0,8.4989796,4.5629802,9.1974401,6.4947801,8.2608805,7.2793398,2,
4631,0,2016,0,0.0402685,0.0268456,0.932886,0,8.37883,4.9064898,9.1658001,5.71207,8.1105003,7.5131502,2,
4632,0,2016,0,0.0872483,0,0.912752,0,8.2457705,5.8603802,9.1362104,5.2631798,7.9421201,7.3569498,0,
4633,0,2016,0,0.181208,0,0.818792,0,8.0983696,6.1778102,9.10919,5.0172801,7.74577,7.3188601,1,
4634,0,2017,0,0,0.0604027,0.0134228,0,5.9025402,3.43399,7.1902599,5.8183298,5.8021202,3.43399,0,0
4635,0,2017,0,0,0,0,0,6.5295701,5.2631798,7.3162799,5.7853599,5.7071099,5.3619099,3,0
4636,0,2017,0,0,0.201342,0,0,6.4096999,4.2207098,7.5324998,6.7905798,6.1758699,5.9687099,8,0
4637,0,2017,0,0,0.208054,0,0,6.5883799,4.2207098,7.7534599,7.1845899,6.08178,5.4357901,6,0
4638,0,2017,0,0,0.302013,0,0,6.78369,0,7.71913,7.16748,6.5806398,0,1,0
4639,0,2017,0,0,0.0536913,0.0268456,0,7.1884599,4.8542099,7.7534599,7.11588,6.5611901,5.5503201,1,0
4640,0,2017,0,0,0.375839,0,0,7.5263901,3.77107,7.5669098,6.9060001,6.4864802,6.3583298,3,0
4641,0,2017,0,0.0067114,0.0134228,0.248322,0,7.7487102,5.0172801,7.4096298,6.4562802,6.2097702,5.2631798,1,0
4642,0,2017,0,0,0.147651,0.0201342,0,7.4798698,4.1108699,7.3538198,5.9414201,6.2516699,4.7957902,2,0
4643,0,2017,0,0,0.14094,0,0,7.1399398,4.1108699,7.43536,5.2631798,6.4726901,4.9064898,2,0
4644,0,2017,0,0,0.463087,0,0,6.7642698,0,7.6040401,5.6082301,6.5099902,4.6928701,2,0
4645,0,2017,0,0,0.0268456,0,0,6.5840902,3.43399,7.7950702,6.23809,6.14574,0,1,0
4646,0,2017,0,0,0.0738255,0.0268456,0.409396,6.14574,4.7957902,7.7930002,4.5629802,4.5629802,5.9687099,3,0
4647,0,2017,0,0.0268456,0,0.409396,0.214765,4.1108699,5.6082301,7.7899299,5.7266598,6.4416099,6.8987098,20,0
4648,0,2017,0,0,0,0.0134228,0,6.2761798,6.3460002,7.83248,5.9537301,7.0162902,7.32515,2,0
4649,0,2017,0,0.0067114,0,0.147651,0,6.8057199,6.7642698,7.8453498,4.7957902,7.3945498,7.4200802,11,2.0833299
4650,0,2017,0,0,0,0.161074,0,6.5683498,5.6261301,7.8825798,4.45263,7.1307998,7.2343302,8,0
4651,0,2017,0,0,0,0.0134228,0,6.4096999,5.7266598,7.94064,6.42768,6.6117301,6.7790499,2,0
4652,0,2017,0,0,0.355705,0.0067114,0,6.0426302,3.43399,8.0131598,5.6021199,5.6919298,5.6919298,2,0
4653,0,2017,0,0,0.42953,0,0,6.5976801,3.43399,8.10814,4.1108699,4.2207098,4.6928701,2,0
4654,0,2017,0,0.033557,0.0469799,0,0,7.1486402,3.43399,8.2150097,6.4937501,5.9319801,4.51086,0,0
4655,0,2017,0,0,0,0,0,7.3765502,5.3094902,8.3246298,6.1136799,5.9687099,5.8603802,2,0
4656,0,2017,0,0.234899,0,0.456376,0,6.8035102,6.0426302,9.3877401,7.0173802,7.2784801,6.3846798,7,0
4657,0,2017,0,0.402685,0.0268456,0.214765,0.0134228,5.7071099,5.0367599,9.4010696,7.20364,7.3352098,6.35289,6,0
4658,0,2017,0,0.0201342,0,0.57047,0,5.4925199,5.71207,9.41644,6.76964,7.2520499,6.1136799,2,0
4659,0,2017,0,0.0402685,0.0201342,0.939597,0,6.6955199,5.0910201,9.4336596,6.0138202,7.2601299,6.5566702,3,0
4660,0,2017,0,0.134228,0.214765,0.651007,0,6.9921498,3.43399,9.4525299,3.43399,7.37637,6.1114702,2,0
4661,0,2017,0,0,0.536913,0.449664,0,7.29036,3.77107,9.4728498,4.9064898,7.5675101,4.82586,0,0
4723,0,2016,0,0,0,0.187919,0,5.7071099,6.2415199,7.56072,6.7091098,7.2481899,7.3873601,3,0
4724,0,2016,0,0,0,0,0,5.7266598,5.9191098,7.5779901,6.4947801,7.5705099,7.1305099,2,0
4725,0,2016,0,0.0067114,0,0.295302,0,5.8021202,6.2346401,7.6365199,4.2207098,7.3663902,6.7268901,3,0
4726,0,2016,0,0,0,0.0268456,0,6.4109201,5.4357901,7.71422,5.6021199,7.03023,6.5557599,3,0
4727,0,2016,0,0,0,0,0,6.9285402,5.3619099,7.8205099,5.7810798,6.7508898,6.2005801,2,0
4728,0,2016,0,0,0.0469799,0,0,7.0769801,4.9064898,7.9545898,5.6490402,5.8603802,5.8183298,2,0
4729,0,2016,0,0.0469799,0.0604027,0.0939597,0,7.3625998,4.51086,8.0949097,6.73523,4.82586,5.9476099,0,0
4730,0,2016,0,0,0.107383,0,0,7.6352601,4.5629802,8.2305803,6.6455798,5.1985002,5.7680202,1,0
4731,0,2016,0,0,0.47651,0.0671141,0,7.7913899,3.43399,8.3574104,5.3814301,3.43399,5.8923302,1,0
4732,0,2016,0,0.0268456,0.812081,0.0604027,0,7.9254699,4.7957902,8.4744301,4.1108699,5.4847999,4.45263,1,0
4733,0,2016,0,0.0738255,0.147651,0.536913,0.127517,7.7344398,4.6928701,8.5819998,5.0910201,6.0001602,6.4573898,1,0
4734,0,2016,0,0.0268456,0,0.402685,0,7.4675298,5.8957601,8.6809597,6.35289,6.44731,6.3998399,1,0
4735,0,2016,0,0.469799,0.0536913,0.221477,0,7.1497502,4.5629802,8.7722597,6.9966998,6.5295701,5.0172801,1,0
4736,0,2016,0,0.187919,0.0201342,0.402685,0,6.7453098,4.5629802,8.8567896,6.59516,6.4937501,4.9064898,0,0
4737,0,2016,0,0,0.0134228,0.0469799,0,6.42768,5.0172801,8.9353504,5.4925199,6.5611901,6.5840902,1,0
4738,0,2016,0,0.033557,0.348993,0.275168,0,5.1399398,3.43399,9.0086498,5.3619099,6.6955199,6.9345498,3,0
4739,0,2016,0,0.0268456,0.0134228,0.201342,0,3.43399,5.0172801,9.07728,6.3985901,7.0506101,6.1640301,0,2.0833299
4740,0,2016,0,0,0.416107,0.0067114,0,0,3.43399,9.1417599,7.03827,7.2486501,5.8378801,2,0
4741,0,2016,0,0.0536913,0.275168,0.100671,0,0,0,9.2025404,6.45961,6.7409201,5.4608898,2,0
4742,0,2016,0,0,0.395973,0,0,5.3094902,0,9.2386303,5.3619099,5.7810798,4.5629802,0,0
4743,0,2016,0,0,0.295302,0,0,6.3583298,3.77107,9.2677097,4.6928701,4.1108699,5.7361498,4,0
4744,0,2016,0,0.0805369,0.912752,0.0067114,0,6.7720098,5.0172801,9.2982197,4.7957902,6.1114702,5.9537301,0,0
4745,0,2016,0,0,0,0,0,6.9966998,5.5959301,9.3255701,5.8923302,6.4484401,6.6409898,1,2.0833299
4746,0,2016,0,0,0.0134228,0,0.0604027,6.9289699,3.43399,9.3378601,6.8684602,6.9167299,6.4937501,0,0
4747,0,2016,0,0.308725,0,0.120805,0,6.2005801,4.1108699,9.3525696,7.2113099,6.9167299,4.1108699,0,0
4748,0,2016,0,0,0,0.147651,0,0,6.0451698,9.3694801,6.9345498,6.6982698,6.0451698,1,0
4749,0,2016,0,0.0671141,0,0.932886,0,6.1835999,5.6261301,9.3883696,6.1640301,6.7223401,5.9687099,2,0
4750,0,2016,0,0,0,1,0,6.9149599,5.1700802,9.4089899,5.7810798,6.9921498,5.6490402,2,0
4751,0,2016,0,0,0,1,0,7.3352098,5.3619099,9.4311199,5.8062201,7.3319402,6.1289001,3,0
4752,0,2016,0,0.181208,0.0738255,0.744966,0,7.64504,4.9064898,9.4545298,5.35186,7.5883698,5.7680202,1,0
4753,0,2016,0,0.0671141,0.577181,0.241611,0,7.8850698,3.77107,9.4789896,5.1700802,7.8063102,4.45263,0,
4754,0,2016,0,0.181208,0,0.805369,0,8.0808897,5.3619099,9.5043201,5.3094902,7.9994998,6.49786,1,
4755,0,2016,0,0,0.0872483,0.912752,0,8.2466097,4.82586,9.5248604,5.4847999,8.1683102,6.7642698,0,
4756,0,2016,0,0.0134228,0.0939597,0.892617,0,8.31003,4.5629802,9.49755,6.4726901,8.2056303,6.5883799,0,
4757,0,2016,0,0,0.033557,0.966443,0,8.3089399,4.51086,9.4708004,5.6082301,8.2129898,6.5557599,1,
4758,0,2016,0,0,0.0939597,0.90604,0,8.3292704,4.9064898,9.4447899,5.6261301,8.1906996,5.4608898,1,
4759,0,2016,0,0.0738255,0.214765,0.677852,0,8.3685799,4.7957902,9.4197302,5.2508898,8.1806002,5.1700802,1,
4760,0,2016,0,0.181208,0.107383,0.711409,0,8.42274,4.7957902,9.3958397,6.0650301,8.19452,6.5710101,0,
4761,0,2016,0,0.033557,0,0.966443,0,8.4871302,5.7071099,9.3733597,6.0426302,8.2341099,6.5611901,0,
4762,0,2016,0,0.0805369,0.147651,0.758389,0,8.5576296,4.51086,9.33568,5.2631798,8.2938299,5.1700802,1,
4763,0,2016,0,0.0067114,0.0201342,0.973154,0,8.6310101,4.9064898,9.2969503,5.8183298,8.3651304,6.1640301,1,
4764,0,2016,0,0,0.516779,0.483221,0,8.7049799,0,9.2582502,5.6919298,8.4443998,5.7810798,0,
4765,0,2016,0,0.147651,0.0939597,0.758389,0,8.6830702,4.82586,9.21984,5.7361498,8.5271301,6.29496,2,
4766,0,2016,0,0.0402685,0,0.959732,0,8.5782404,5.8603802,9.1820602,6.7453098,8.4490404,6.9966998,0,
4767,0,2016,0,0,0,1,0,8.4617796,5.4608898,9.1453104,6.98138,8.32166,7.3298202,3,
4768,0,2016,0,0.114094,0.0469799,0.838926,0,8.3310204,0,9.1100702,6.3583298,8.1639795,7.1444502,1,
4769,0,2016,0,0.261745,0.322148,0.416107,0,8.1824303,3.43399,9.07687,5.2631798,7.9767299,6.9149599,1,
4770,0,2016,0,0.375839,0.0067114,0.61745,0,8.0113297,4.82586,9.0463305,4.82586,7.7461901,6.8171902,3,
4771,0,2016,0,0.221477,0,0.778524,0,7.8119502,5.4608898,9.0191097,5.6082301,7.4462199,6.77496,2,
4772,0,2017,0,0.0469799,0,0.0939597,0,4.51086,5.3619099,7.3162799,6.8084798,4.2207098,5.5434499,5,0
4773,0,2017,0,0,0.395973,0,0,5.0172801,3.43399,7.4712,7.31568,3.43399,3.43399,2,0
4774,0,2017,0,0,0.785235,0,0,6.2632599,4.1108699,7.4091401,7.5211401,4.7957902,5.0172801,0,0
4775,0,2017,0,0,0.322148,0,0,7.0188198,0,7.4712,7.2986698,5.0172801,4.8542099,2,0
4776,0,2017,0,0,0.328859,0,0,7.4472899,0,7.3074498,7.16748,4.6928701,5.5503201,2,0
4777,0,2017,0,0,0.0604027,0,0,7.6844602,3.77107,7.00529,7.09091,0,4.45263,1,0
4778,0,2017,0,0,0.14094,0,0,7.3647699,4.51086,6.8699198,6.8320799,3.43399,5.35186,2,0
4779,0,2017,0,0,0,0,0,6.8982601,5.2121201,7.0613298,6.2346401,4.9064898,5.3909101,1,0
4780,0,2017,0,0.0805369,0.234899,0.483221,0,6.0650301,4.1108699,7.3683701,5.4925199,4.51086,5.0367599,2,0
4781,0,2017,0,0.0067114,0.134228,0.0268456,0,4.9064898,0,7.5528598,3.43399,4.7957902,6.29496,3,0
4782,0,2017,0,0,0.241611,0.0536913,0.624161,5.6021199,0,7.51262,3.43399,5.5959301,6.4661899,0,0
4783,0,2017,0,0,0,0.0268456,0,5.6021199,6.1519098,7.5072198,6.2363701,6.7307501,7.0162902,13,0
4784,0,2017,0,0,0,0.187919,0,5.7071099,6.2415199,7.56072,6.7091098,7.2481899,7.3873601,3,0
4785,0,2017,0,0,0,0,0,5.7266598,5.9191098,7.5779901,6.4947801,7.5705099,7.1305099,2,0
4786,0,2017,0,0.0067114,0,0.295302,0,5.8021202,6.2346401,7.6365199,4.2207098,7.3663902,6.7268901,3,0
4787,0,2017,0,0,0,0.0268456,0,6.4109201,5.4357901,7.71422,5.6021199,7.03023,6.5557599,3,0
4788,0,2017,0,0,0,0,0,6.9285402,5.3619099,7.8205099,5.7810798,6.7508898,6.2005801,2,0
4789,0,2017,0,0,0.0469799,0,0,7.0769801,4.9064898,7.9545898,5.6490402,5.8603802,5.8183298,2,0
4790,0,2017,0,0.0469799,0.0604027,0.0939597,0,7.3625998,4.51086,8.0949097,6.73523,4.82586,5.9476099,0,0
4837,0,2016,0,0,0,0.0067114,0,6.2363701,4.9064898,7.4261899,4.9064898,7.4011402,4.9064898,1,0
4838,0,2016,0,0,0,0.0738255,0,7.01302,5.3619099,7.6020298,5.8062201,7.0833602,5.4608898,1,0
4839,0,2016,0,0,0.107383,0,0,7.4448299,3.77107,7.7967401,6.6092801,6.69206,4.6928701,1,0
4840,0,2016,0,0,0.107383,0,0,7.6093798,5.0172801,7.9805398,7.0133801,6.5815101,0,0,0
4841,0,2016,0,0,0.194631,0,0,7.7926202,5.6261301,8.1458502,6.96839,6.6605701,0,0,0
4842,0,2016,0,0,0.120805,0.0402685,0,7.9712901,4.82586,8.2929497,6.6051698,5.9319801,5.5570998,0,0
4843,0,2016,0,0.194631,0.38255,0.214765,0,8.0358295,0,8.4241304,6.29496,5.7810798,6.2005801,1,0
4844,0,2016,0,0.0402685,0.52349,0.161074,0,7.8562002,3.43399,8.5418396,5.35186,4.45263,5.1399398,1,0
